sex,row_number,liters_drunk,age,drink,check_number,label,age_child,age_adult,age_old,session_start,start_morning,start_afternoon,start_evening
1,84.0,0,69,1,7280,0,0,0,1,14,0,1,0
1,28.0,5,33,1,1967,1,0,1,0,14,0,1,0
1,100.0,1,18,0,4459,0,0,1,0,22,0,0,1
0,92.0,2,64,0,1034,1,0,0,1,7,1,0,0
1,75.0,2,56,0,1191,1,0,0,1,15,0,1,0
1,26.0,3,71,0,1169,0,0,0,1,14,0,1,0
1,80.0,3,26,0,2114,1,0,1,0,6,1,0,0
0,1.0,0,14,0,5425,1,1,0,0,21,0,0,1
0,92.0,5,65,0,346,0,0,0,1,15,0,1,0
0,58.0,3,65,1,4124,1,0,0,1,14,0,1,0
1,67.0,4,40,0,9980,1,0,1,0,15,0,1,0
1,47.0,4,56,1,8300,0,0,0,1,22,0,0,1
0,33.0,4,80,0,9026,1,0,0,1,15,0,1,0
0,75.0,3,39,1,3494,1,0,1,0,15,0,1,0
1,99.0,1,67,1,1091,0,0,0,1,23,0,0,1
1,98.0,0,45,1,9714,0,0,1,0,21,0,0,1
0,19.0,1,26,1,7837,1,0,1,0,21,0,0,1
1,16.0,1,29,1,9825,1,0,1,0,15,0,1,0
1,5.0,5,62,1,9998,1,0,0,1,15,0,1,0
0,45.0,4,65,1,268,1,0,0,1,23,0,0,1
0,75.0,2,13,0,8974,1,1,0,0,22,0,0,1
1,88.0,3,41,0,8901,0,0,1,0,15,0,1,0
0,42.0,4,23,1,121,1,0,1,0,7,1,0,0
1,18.0,2,32,0,2603,0,0,1,0,6,1,0,0
0,7.0,4,75,0,871,0,0,0,1,15,0,1,0
0,53.0,3,23,1,4440,0,0,1,0,14,0,1,0
1,14.0,1,68,0,4931,1,0,0,1,6,1,0,0
0,40.0,3,35,0,6707,1,0,1,0,23,0,0,1
0,52.0,2,17,0,1487,1,1,0,0,14,0,1,0
0,80.0,5,26,0,138,0,0,1,0,15,0,1,0
1,94.0,1,11,0,3372,1,1,0,0,7,1,0,0
0,43.0,5,24,0,8194,1,0,1,0,15,0,1,0
0,16.0,5,32,1,3484,1,0,1,0,21,0,0,1
0,2.0,4,77,1,4069,0,0,0,1,14,0,1,0
1,25.0,5,57,1,9970,0,0,0,1,23,0,0,1
1,24.0,4,58,0,1636,0,0,0,1,8,1,0,0
0,54.0,3,78,0,5346,0,0,0,1,23,0,0,1
1,75.0,4,74,1,8756,0,0,0,1,14,0,1,0
0,80.0,5,11,0,1713,1,1,0,0,14,0,1,0
0,100.0,1,25,1,1615,0,0,1,0,7,1,0,0
0,100.0,1,56,1,1131,1,0,0,1,15,0,1,0
1,12.0,0,54,0,3814,1,0,0,1,15,0,1,0
0,8.0,4,48,1,806,1,0,1,0,8,1,0,0
1,5.0,3,15,0,5633,1,1,0,0,21,0,0,1
1,44.0,5,16,0,7495,1,1,0,0,21,0,0,1
1,72.0,4,44,0,6137,1,0,1,0,22,0,0,1
1,97.0,5,50,0,9626,0,0,1,0,7,1,0,0
0,48.0,3,53,0,6904,0,0,0,1,15,0,1,0
0,17.0,0,47,0,2845,1,0,1,0,21,0,0,1
1,89.0,3,19,0,8444,0,0,1,0,8,1,0,0
1,51.0,3,17,0,1255,1,1,0,0,8,1,0,0
0,96.0,4,69,1,5500,1,0,0,1,21,0,0,1
0,47.0,2,63,1,5372,0,0,0,1,14,0,1,0
0,78.0,4,17,0,8779,1,1,0,0,7,1,0,0
1,100.0,0,30,1,9074,1,0,1,0,14,0,1,0
1,36.0,5,23,1,4495,1,0,1,0,14,0,1,0
1,88.0,3,70,1,1979,0,0,0,1,8,1,0,0
1,79.0,0,45,1,5136,1,0,1,0,22,0,0,1
0,47.0,0,19,0,8851,0,0,1,0,23,0,0,1
0,86.0,5,16,0,298,1,1,0,0,15,0,1,0
1,10.0,0,59,1,1892,1,0,0,1,7,1,0,0
0,8.0,3,54,1,1288,0,0,0,1,14,0,1,0
1,8.0,1,56,0,8493,0,0,0,1,22,0,0,1
0,66.0,2,46,1,8050,1,0,1,0,21,0,0,1
1,4.0,0,76,0,8605,0,0,0,1,21,0,0,1
1,53.0,2,58,0,3805,1,0,0,1,22,0,0,1
1,95.0,5,74,1,2829,0,0,0,1,22,0,0,1
0,77.0,2,74,0,6149,0,0,0,1,21,0,0,1
1,0.0,5,26,0,6467,1,0,1,0,23,0,0,1
0,47.0,1,70,1,598,0,0,0,1,6,1,0,0
1,36.0,0,31,0,8767,1,0,1,0,14,0,1,0
0,76.0,4,29,0,108,0,0,1,0,7,1,0,0
0,61.0,0,32,1,1904,0,0,1,0,14,0,1,0
1,94.0,2,58,1,8903,0,0,0,1,21,0,0,1
1,14.0,3,18,0,5015,1,0,1,0,23,0,0,1
1,25.0,2,76,1,9487,1,0,0,1,21,0,0,1
0,18.0,5,60,0,5342,1,0,0,1,14,0,1,0
1,22.0,0,59,0,3738,1,0,0,1,14,0,1,0
1,71.0,2,38,0,9007,0,0,1,0,6,1,0,0
0,57.0,3,65,1,6247,1,0,0,1,7,1,0,0
1,19.0,5,23,1,7695,1,0,1,0,14,0,1,0
1,89.0,5,13,0,6617,1,1,0,0,15,0,1,0
0,94.0,3,60,0,4133,1,0,0,1,6,1,0,0
0,11.0,2,29,0,4920,0,0,1,0,22,0,0,1
1,18.0,0,40,0,9313,1,0,1,0,15,0,1,0
0,59.0,4,37,0,58,1,0,1,0,6,1,0,0
1,81.0,2,65,0,1032,0,0,0,1,21,0,0,1
1,92.0,4,35,1,362,1,0,1,0,7,1,0,0
0,43.0,5,44,0,7910,1,0,1,0,21,0,0,1
0,9.0,1,33,1,8224,1,0,1,0,21,0,0,1
1,73.0,4,39,0,8989,0,0,1,0,15,0,1,0
0,85.0,2,80,1,1466,0,0,0,1,15,0,1,0
1,6.0,4,12,0,8664,1,1,0,0,8,1,0,0
1,77.0,0,80,1,6008,0,0,0,1,7,1,0,0
0,75.0,3,32,1,2119,1,0,1,0,14,0,1,0
1,22.0,3,77,0,3989,1,0,0,1,7,1,0,0
1,9.0,1,73,0,240,1,0,0,1,22,0,0,1
0,5.0,2,63,1,8044,0,0,0,1,23,0,0,1
1,35.0,5,66,1,6098,0,0,0,1,15,0,1,0
0,61.0,2,55,1,5838,1,0,0,1,15,0,1,0
1,100.0,0,24,0,1895,0,0,1,0,21,0,0,1
0,40.0,1,27,1,6880,0,0,1,0,6,1,0,0
1,60.0,1,60,0,3445,1,0,0,1,22,0,0,1
1,52.0,1,14,0,1253,0,1,0,0,6,1,0,0
1,100.0,4,26,1,6027,1,0,1,0,15,0,1,0
1,82.0,0,65,0,6077,1,0,0,1,15,0,1,0
0,85.0,2,22,0,4682,1,0,1,0,15,0,1,0
1,51.0,1,53,0,8023,0,0,0,1,14,0,1,0
0,20.0,2,14,0,4085,1,1,0,0,7,1,0,0
0,3.0,0,23,0,4601,0,0,1,0,23,0,0,1
1,56.0,5,18,0,4074,1,0,1,0,15,0,1,0
1,42.0,3,53,1,693,1,0,0,1,14,0,1,0
1,47.0,3,54,1,8205,1,0,0,1,21,0,0,1
0,37.0,3,20,0,4488,1,0,1,0,15,0,1,0
0,75.0,2,41,0,5028,1,0,1,0,7,1,0,0
0,50.0,4,65,1,9333,1,0,0,1,15,0,1,0
1,99.0,4,33,1,7403,1,0,1,0,23,0,0,1
1,94.0,4,23,0,7322,1,0,1,0,8,1,0,0
0,23.0,2,73,0,5111,1,0,0,1,8,1,0,0
0,51.0,3,75,0,603,1,0,0,1,14,0,1,0
0,14.0,3,24,0,4215,0,0,1,0,21,0,0,1
1,12.0,3,75,1,7099,0,0,0,1,21,0,0,1
0,49.0,1,16,0,654,0,1,0,0,15,0,1,0
1,38.0,5,18,0,4212,0,0,1,0,15,0,1,0
1,70.0,1,15,0,8406,0,1,0,0,21,0,0,1
0,40.0,4,58,1,9364,0,0,0,1,21,0,0,1
1,90.0,1,71,0,4325,0,0,0,1,14,0,1,0
1,97.0,1,79,1,6425,0,0,0,1,14,0,1,0
1,38.0,2,57,1,4082,1,0,0,1,14,0,1,0
1,12.0,5,21,0,8647,1,0,1,0,7,1,0,0
1,28.0,0,61,0,5013,1,0,0,1,23,0,0,1
1,65.0,3,68,1,2646,0,0,0,1,7,1,0,0
1,78.0,1,16,0,5266,0,1,0,0,15,0,1,0
1,24.0,2,17,0,4209,0,1,0,0,21,0,0,1
1,11.0,2,64,0,2685,0,0,0,1,15,0,1,0
1,64.0,0,77,0,672,0,0,0,1,14,0,1,0
0,57.0,5,49,1,2494,1,0,1,0,22,0,0,1
0,71.0,5,40,1,6732,1,0,1,0,8,1,0,0
0,17.0,2,12,0,3334,0,1,0,0,22,0,0,1
1,68.0,3,78,0,4015,0,0,0,1,14,0,1,0
1,28.0,5,51,0,6564,1,0,0,1,15,0,1,0
0,33.0,2,32,0,8607,1,0,1,0,21,0,0,1
1,79.0,1,17,0,7652,1,1,0,0,14,0,1,0
0,46.0,1,19,0,8326,0,0,1,0,15,0,1,0
1,55.0,3,50,1,9549,1,0,1,0,21,0,0,1
1,41.0,1,42,0,9147,0,0,1,0,21,0,0,1
1,25.0,2,72,0,2693,1,0,0,1,21,0,0,1
1,3.0,0,35,0,1687,1,0,1,0,7,1,0,0
1,97.0,3,78,0,5882,0,0,0,1,7,1,0,0
1,28.0,0,27,1,348,1,0,1,0,15,0,1,0
0,51.0,3,11,0,4389,1,1,0,0,15,0,1,0
1,3.0,0,43,0,1242,1,0,1,0,21,0,0,1
0,31.0,3,47,1,3528,1,0,1,0,14,0,1,0
1,100.0,2,23,0,2012,1,0,1,0,22,0,0,1
1,49.0,5,70,1,9575,1,0,0,1,14,0,1,0
1,17.0,2,77,0,733,0,0,0,1,8,1,0,0
1,55.0,4,28,0,9417,1,0,1,0,22,0,0,1
0,63.0,3,18,0,466,1,0,1,0,21,0,0,1
1,22.0,1,17,0,6675,1,1,0,0,8,1,0,0
0,7.0,5,15,0,9324,1,1,0,0,14,0,1,0
1,75.0,4,49,1,3923,1,0,1,0,7,1,0,0
0,72.0,5,57,1,724,0,0,0,1,7,1,0,0
0,20.0,1,54,0,5715,1,0,0,1,14,0,1,0
0,9.0,1,50,0,6190,1,0,1,0,14,0,1,0
0,69.0,4,11,0,9384,1,1,0,0,14,0,1,0
1,29.0,3,74,1,1228,1,0,0,1,14,0,1,0
0,72.0,2,45,0,9285,0,0,1,0,22,0,0,1
1,18.0,5,38,1,2804,1,0,1,0,15,0,1,0
0,62.0,5,48,0,1281,0,0,1,0,6,1,0,0
0,66.0,2,68,0,7678,0,0,0,1,22,0,0,1
0,34.0,0,22,1,6780,0,0,1,0,7,1,0,0
1,29.0,0,52,1,7777,1,0,0,1,6,1,0,0
0,98.0,5,66,1,9527,0,0,0,1,21,0,0,1
0,90.0,5,14,0,9807,1,1,0,0,21,0,0,1
1,20.0,2,13,0,243,0,1,0,0,14,0,1,0
1,21.0,4,67,0,2992,1,0,0,1,22,0,0,1
1,73.0,3,32,0,8953,0,0,1,0,6,1,0,0
0,19.0,0,15,0,9744,1,1,0,0,15,0,1,0
1,10.0,2,75,0,2265,0,0,0,1,7,1,0,0
0,21.0,0,13,0,7778,1,1,0,0,23,0,0,1
1,73.0,3,10,0,8697,0,1,0,0,8,1,0,0
1,48.0,5,38,0,5377,1,0,1,0,15,0,1,0
0,35.0,1,70,0,7507,0,0,0,1,22,0,0,1
1,63.0,5,37,0,731,1,0,1,0,15,0,1,0
0,85.0,5,17,0,7758,1,1,0,0,14,0,1,0
1,71.0,5,78,1,7802,0,0,0,1,8,1,0,0
1,27.0,0,21,0,2858,1,0,1,0,22,0,0,1
0,100.0,0,29,0,5880,1,0,1,0,21,0,0,1
0,45.0,0,27,0,704,1,0,1,0,22,0,0,1
0,2.0,5,76,0,1376,0,0,0,1,23,0,0,1
0,32.0,4,77,0,2963,0,0,0,1,15,0,1,0
1,36.0,2,79,1,4030,0,0,0,1,7,1,0,0
0,17.0,0,78,0,1897,0,0,0,1,15,0,1,0
0,94.0,1,33,1,5598,0,0,1,0,8,1,0,0
1,59.0,0,30,0,9435,1,0,1,0,15,0,1,0
1,70.0,5,41,0,6661,1,0,1,0,6,1,0,0
1,94.0,2,43,0,1797,1,0,1,0,7,1,0,0
0,36.0,0,45,1,365,0,0,1,0,15,0,1,0
0,73.0,4,75,1,6274,1,0,0,1,15,0,1,0
1,100.0,2,23,0,6116,0,0,1,0,15,0,1,0
0,25.0,5,47,1,994,1,0,1,0,14,0,1,0
1,85.0,3,44,0,7092,1,0,1,0,14,0,1,0
1,64.0,2,67,1,9015,0,0,0,1,21,0,0,1
0,53.0,4,27,1,9146,1,0,1,0,15,0,1,0
1,2.0,1,18,0,3803,1,0,1,0,7,1,0,0
1,39.0,2,19,0,1984,0,0,1,0,22,0,0,1
0,60.0,3,52,1,8001,0,0,0,1,14,0,1,0
1,79.0,5,51,1,9151,0,0,0,1,6,1,0,0
0,17.0,4,18,0,7976,1,0,1,0,22,0,0,1
0,9.0,2,21,0,6835,0,0,1,0,15,0,1,0
0,57.0,5,51,0,9233,1,0,0,1,21,0,0,1
0,22.0,5,14,0,63,1,1,0,0,6,1,0,0
0,33.0,2,71,0,95,1,0,0,1,6,1,0,0
1,85.0,0,38,0,5793,0,0,1,0,21,0,0,1
1,100.0,2,47,0,1340,1,0,1,0,14,0,1,0
1,38.0,1,44,0,7990,1,0,1,0,15,0,1,0
1,8.0,1,69,1,5166,1,0,0,1,21,0,0,1
1,37.0,4,77,0,5812,1,0,0,1,14,0,1,0
1,97.0,3,60,1,8877,0,0,0,1,14,0,1,0
0,29.0,2,50,1,6199,1,0,1,0,7,1,0,0
1,50.0,5,51,0,6922,1,0,0,1,14,0,1,0
1,85.0,2,56,1,5281,1,0,0,1,15,0,1,0
1,25.0,0,13,0,4618,0,1,0,0,22,0,0,1
0,28.0,0,71,0,5005,0,0,0,1,6,1,0,0
1,53.0,4,58,0,1873,0,0,0,1,22,0,0,1
0,50.0,5,54,1,3974,1,0,0,1,22,0,0,1
1,28.0,5,45,1,932,1,0,1,0,14,0,1,0
0,64.0,1,57,1,9688,1,0,0,1,21,0,0,1
1,92.0,2,34,0,4397,1,0,1,0,22,0,0,1
0,72.0,3,26,1,1627,0,0,1,0,15,0,1,0
1,4.0,0,15,0,2836,1,1,0,0,6,1,0,0
1,72.0,2,48,1,9571,0,0,1,0,22,0,0,1
0,5.0,0,75,0,7657,1,0,0,1,21,0,0,1
1,65.0,3,46,0,9687,1,0,1,0,15,0,1,0
1,62.0,0,65,1,4317,0,0,0,1,14,0,1,0
0,39.0,1,18,0,8372,0,0,1,0,6,1,0,0
1,53.0,2,15,0,9316,1,1,0,0,22,0,0,1
0,60.0,2,65,0,5087,1,0,0,1,15,0,1,0
1,88.0,1,34,0,7480,0,0,1,0,8,1,0,0
1,94.0,2,25,0,1533,1,0,1,0,21,0,0,1
0,100.0,2,63,1,5399,0,0,0,1,6,1,0,0
0,75.0,4,61,1,8062,1,0,0,1,22,0,0,1
0,100.0,2,15,0,190,0,1,0,0,8,1,0,0
0,23.0,1,25,1,4468,1,0,1,0,14,0,1,0
0,29.0,2,37,0,2591,0,0,1,0,21,0,0,1
1,11.0,3,30,1,5117,1,0,1,0,8,1,0,0
1,82.0,3,61,0,9851,0,0,0,1,21,0,0,1
0,75.0,2,73,1,5465,1,0,0,1,14,0,1,0
0,55.0,5,29,1,2955,1,0,1,0,15,0,1,0
1,2.0,2,54,1,5444,1,0,0,1,15,0,1,0
1,4.0,2,78,1,9823,0,0,0,1,7,1,0,0
1,31.0,1,65,0,1638,0,0,0,1,6,1,0,0
0,24.0,3,55,0,457,1,0,0,1,6,1,0,0
1,80.0,5,37,0,4796,0,0,1,0,8,1,0,0
0,78.0,3,66,0,5382,0,0,0,1,15,0,1,0
0,32.0,0,24,0,7349,0,0,1,0,6,1,0,0
0,51.0,2,20,0,2378,1,0,1,0,15,0,1,0
1,20.0,0,21,0,623,0,0,1,0,14,0,1,0
0,100.0,2,68,1,9796,0,0,0,1,15,0,1,0
1,45.0,0,29,1,9660,1,0,1,0,6,1,0,0
0,75.0,5,52,1,2246,1,0,0,1,14,0,1,0
0,66.0,5,41,1,2520,1,0,1,0,21,0,0,1
0,24.0,1,78,1,5997,1,0,0,1,6,1,0,0
0,100.0,2,26,0,1653,1,0,1,0,23,0,0,1
1,29.0,0,80,1,9702,0,0,0,1,15,0,1,0
1,94.0,1,39,0,898,1,0,1,0,15,0,1,0
1,70.0,2,69,0,2580,1,0,0,1,21,0,0,1
0,39.0,3,25,0,836,0,0,1,0,22,0,0,1
0,22.0,0,42,1,9654,0,0,1,0,21,0,0,1
1,85.0,3,65,0,4847,0,0,0,1,22,0,0,1
0,100.0,3,22,1,1920,1,0,1,0,7,1,0,0
0,99.0,2,16,0,2011,0,1,0,0,7,1,0,0
1,100.0,1,63,1,2443,0,0,0,1,14,0,1,0
0,16.0,0,59,0,8029,0,0,0,1,7,1,0,0
0,55.0,0,80,1,7731,1,0,0,1,7,1,0,0
1,56.0,4,14,0,9101,0,1,0,0,6,1,0,0
0,83.0,4,24,0,5920,1,0,1,0,21,0,0,1
0,48.0,0,77,0,1751,1,0,0,1,22,0,0,1
0,42.0,5,42,1,8451,1,0,1,0,8,1,0,0
0,52.0,2,63,1,8535,0,0,0,1,15,0,1,0
0,52.0,2,46,0,9161,1,0,1,0,22,0,0,1
1,86.0,2,24,0,763,1,0,1,0,23,0,0,1
1,18.0,2,69,1,5603,1,0,0,1,15,0,1,0
0,18.0,2,31,1,1273,0,0,1,0,15,0,1,0
1,72.0,2,51,1,5091,0,0,0,1,21,0,0,1
0,56.0,4,80,1,5913,1,0,0,1,6,1,0,0
1,1.0,5,42,0,2718,0,0,1,0,21,0,0,1
0,79.0,2,62,0,7810,0,0,0,1,7,1,0,0
1,91.0,0,76,1,4257,0,0,0,1,14,0,1,0
0,8.0,5,18,0,2123,0,0,1,0,21,0,0,1
1,73.0,2,21,1,3145,1,0,1,0,23,0,0,1
1,98.0,2,17,0,4228,1,1,0,0,21,0,0,1
1,43.0,2,26,0,8115,0,0,1,0,22,0,0,1
1,42.0,4,74,0,7228,0,0,0,1,6,1,0,0
1,98.0,2,11,0,8669,1,1,0,0,21,0,0,1
1,79.0,5,46,0,6883,1,0,1,0,15,0,1,0
0,17.0,3,34,0,3608,1,0,1,0,6,1,0,0
0,64.0,2,14,0,1307,0,1,0,0,22,0,0,1
1,37.0,2,28,1,6382,1,0,1,0,21,0,0,1
0,1.0,5,63,1,4399,1,0,0,1,22,0,0,1
1,93.0,0,44,0,846,1,0,1,0,22,0,0,1
1,42.0,2,49,0,2877,1,0,1,0,8,1,0,0
0,50.0,3,28,0,1676,1,0,1,0,7,1,0,0
1,65.0,4,52,1,6636,0,0,0,1,15,0,1,0
1,49.0,1,28,0,6570,1,0,1,0,15,0,1,0
0,55.0,3,53,1,393,0,0,0,1,22,0,0,1
0,53.0,3,42,1,9502,1,0,1,0,15,0,1,0
1,60.0,0,15,0,9394,0,1,0,0,21,0,0,1
1,53.0,1,26,0,6194,1,0,1,0,21,0,0,1
0,60.0,4,72,1,5667,0,0,0,1,23,0,0,1
0,26.0,3,75,0,1256,0,0,0,1,15,0,1,0
1,9.0,3,60,0,9768,0,0,0,1,6,1,0,0
1,90.0,2,28,1,7233,1,0,1,0,7,1,0,0
0,85.0,4,51,1,9920,0,0,0,1,23,0,0,1
0,46.0,5,50,0,7605,0,0,1,0,7,1,0,0
0,5.0,1,64,0,8662,1,0,0,1,22,0,0,1
0,72.0,2,38,1,3925,0,0,1,0,21,0,0,1
0,27.0,2,43,0,2313,0,0,1,0,6,1,0,0
1,8.0,5,34,1,8521,1,0,1,0,8,1,0,0
0,24.0,4,47,1,8994,1,0,1,0,7,1,0,0
0,33.0,4,33,1,1795,1,0,1,0,6,1,0,0
0,91.0,2,38,0,505,0,0,1,0,6,1,0,0
1,89.0,0,79,0,3226,1,0,0,1,15,0,1,0
1,50.0,5,32,0,3931,1,0,1,0,14,0,1,0
0,24.0,2,73,0,8158,1,0,0,1,6,1,0,0
1,18.0,2,40,0,7769,1,0,1,0,21,0,0,1
1,9.0,2,40,0,106,1,0,1,0,7,1,0,0
1,21.0,0,32,0,2036,1,0,1,0,15,0,1,0
1,17.0,0,14,0,7078,0,1,0,0,14,0,1,0
0,5.0,3,64,1,4631,1,0,0,1,15,0,1,0
1,14.0,2,37,0,1306,1,0,1,0,15,0,1,0
0,69.0,2,11,0,7742,0,1,0,0,7,1,0,0
0,2.0,5,51,0,7426,0,0,0,1,21,0,0,1
0,81.0,0,20,0,2822,0,0,1,0,15,0,1,0
0,41.0,0,11,0,4251,1,1,0,0,22,0,0,1
0,91.0,3,15,0,4100,0,1,0,0,21,0,0,1
1,32.0,0,65,0,5272,0,0,0,1,8,1,0,0
1,21.0,4,23,1,4616,1,0,1,0,14,0,1,0
0,91.0,5,24,1,384,1,0,1,0,6,1,0,0
1,71.0,5,26,1,4245,1,0,1,0,14,0,1,0
1,9.0,4,15,0,2213,1,1,0,0,6,1,0,0
0,59.0,3,28,0,5917,1,0,1,0,7,1,0,0
1,20.0,3,23,0,642,0,0,1,0,14,0,1,0
1,28.0,1,58,1,7090,1,0,0,1,6,1,0,0
1,12.0,2,22,1,2973,0,0,1,0,6,1,0,0
0,17.0,3,41,1,5507,1,0,1,0,22,0,0,1
1,13.0,5,69,0,8922,1,0,0,1,15,0,1,0
1,36.0,1,40,0,4785,0,0,1,0,6,1,0,0
0,9.0,4,54,1,5012,1,0,0,1,21,0,0,1
0,84.0,2,71,1,5250,1,0,0,1,21,0,0,1
1,81.0,2,39,1,7587,1,0,1,0,15,0,1,0
1,34.0,0,71,1,9427,0,0,0,1,14,0,1,0
1,7.0,4,66,0,3390,1,0,0,1,14,0,1,0
1,100.0,2,35,0,7133,1,0,1,0,21,0,0,1
0,72.0,1,29,1,4748,0,0,1,0,22,0,0,1
1,18.0,1,49,0,7937,1,0,1,0,6,1,0,0
0,17.0,0,43,0,1072,0,0,1,0,22,0,0,1
1,69.0,5,12,0,7279,1,1,0,0,15,0,1,0
1,87.0,0,49,1,9501,0,0,1,0,6,1,0,0
1,100.0,2,79,1,6338,0,0,0,1,15,0,1,0
0,68.0,1,25,1,7056,1,0,1,0,23,0,0,1
1,8.0,5,79,0,9709,1,0,0,1,6,1,0,0
1,100.0,0,13,0,7571,1,1,0,0,6,1,0,0
0,37.0,2,12,0,7783,1,1,0,0,22,0,0,1
0,60.0,5,48,0,1513,0,0,1,0,15,0,1,0
1,75.0,0,26,1,7760,0,0,1,0,14,0,1,0
1,54.0,2,66,0,479,1,0,0,1,8,1,0,0
1,87.0,3,29,0,461,1,0,1,0,15,0,1,0
1,61.0,0,35,1,7065,1,0,1,0,15,0,1,0
0,33.0,2,72,1,5347,0,0,0,1,7,1,0,0
1,10.0,1,35,0,9664,0,0,1,0,6,1,0,0
1,22.0,5,31,1,9756,1,0,1,0,8,1,0,0
1,89.0,5,79,1,1121,1,0,0,1,23,0,0,1
0,56.0,5,48,0,1128,1,0,1,0,7,1,0,0
1,12.0,1,59,1,5278,1,0,0,1,21,0,0,1
0,67.0,0,76,0,764,1,0,0,1,15,0,1,0
0,21.0,1,66,1,1243,0,0,0,1,7,1,0,0
1,61.0,2,67,1,5753,1,0,0,1,23,0,0,1
0,19.0,3,50,0,3040,0,0,1,0,23,0,0,1
1,11.0,5,46,1,5548,1,0,1,0,15,0,1,0
1,81.0,2,80,0,6538,1,0,0,1,6,1,0,0
1,79.0,1,67,1,9415,1,0,0,1,23,0,0,1
1,19.0,5,80,1,7879,1,0,0,1,22,0,0,1
0,96.0,2,58,1,456,0,0,0,1,22,0,0,1
0,83.0,4,64,1,1344,0,0,0,1,7,1,0,0
0,87.0,1,50,0,6978,1,0,1,0,6,1,0,0
1,45.0,2,64,1,5245,0,0,0,1,21,0,0,1
0,21.0,5,11,0,1914,1,1,0,0,15,0,1,0
1,26.0,5,14,0,1896,1,1,0,0,21,0,0,1
0,63.0,3,46,0,3546,0,0,1,0,23,0,0,1
1,38.0,4,22,0,7298,1,0,1,0,8,1,0,0
0,10.0,2,62,0,6654,1,0,0,1,21,0,0,1
0,100.0,1,71,0,2777,1,0,0,1,21,0,0,1
0,50.0,2,28,1,7567,1,0,1,0,21,0,0,1
0,15.0,4,46,0,3868,0,0,1,0,21,0,0,1
0,100.0,1,72,0,6870,1,0,0,1,22,0,0,1
0,68.0,2,47,1,8048,1,0,1,0,15,0,1,0
0,55.0,0,47,1,4745,0,0,1,0,23,0,0,1
1,76.0,3,30,0,6387,0,0,1,0,23,0,0,1
0,3.0,5,78,0,6604,1,0,0,1,8,1,0,0
1,42.0,4,46,1,356,1,0,1,0,14,0,1,0
0,74.0,4,35,0,4336,1,0,1,0,7,1,0,0
0,13.0,0,73,1,5889,0,0,0,1,14,0,1,0
0,93.0,2,22,1,8869,0,0,1,0,8,1,0,0
0,99.0,0,75,1,3690,0,0,0,1,23,0,0,1
0,95.0,0,24,1,9584,0,0,1,0,22,0,0,1
0,63.0,0,51,1,6101,1,0,0,1,6,1,0,0
0,5.0,5,71,0,8852,1,0,0,1,8,1,0,0
1,9.0,3,80,1,3022,1,0,0,1,14,0,1,0
1,33.0,4,13,0,9198,1,1,0,0,21,0,0,1
0,53.0,2,76,1,7086,0,0,0,1,23,0,0,1
0,69.0,0,49,0,7917,0,0,1,0,22,0,0,1
0,21.0,5,24,1,6155,1,0,1,0,14,0,1,0
1,67.0,1,13,0,2934,1,1,0,0,15,0,1,0
0,96.0,1,45,0,4022,0,0,1,0,15,0,1,0
0,36.0,4,38,0,2411,0,0,1,0,21,0,0,1
1,65.0,3,50,0,8092,0,0,1,0,6,1,0,0
0,67.0,5,61,0,7615,0,0,0,1,22,0,0,1
1,40.0,1,47,0,1081,1,0,1,0,22,0,0,1
1,14.0,2,64,1,3601,1,0,0,1,15,0,1,0
1,94.0,5,72,1,4821,1,0,0,1,15,0,1,0
0,1.0,1,55,0,1958,0,0,0,1,14,0,1,0
0,30.0,3,12,0,660,0,1,0,0,14,0,1,0
0,11.0,3,16,0,2229,1,1,0,0,6,1,0,0
1,20.0,4,53,1,7290,1,0,0,1,22,0,0,1
0,48.0,1,24,1,9062,1,0,1,0,7,1,0,0
1,30.0,2,76,1,408,0,0,0,1,23,0,0,1
0,95.0,2,79,1,956,1,0,0,1,8,1,0,0
1,10.0,5,11,0,7645,1,1,0,0,7,1,0,0
1,68.0,0,63,0,7424,1,0,0,1,21,0,0,1
0,14.0,4,69,0,5357,1,0,0,1,21,0,0,1
1,20.0,5,47,1,3556,1,0,1,0,23,0,0,1
1,64.0,0,40,1,5804,1,0,1,0,7,1,0,0
0,14.0,2,76,1,7250,0,0,0,1,6,1,0,0
0,66.0,1,54,1,3770,1,0,0,1,15,0,1,0
0,79.0,0,39,0,1038,1,0,1,0,22,0,0,1
0,95.0,2,75,0,6357,0,0,0,1,22,0,0,1
1,33.0,4,44,1,5381,1,0,1,0,15,0,1,0
1,5.0,5,76,0,8280,1,0,0,1,22,0,0,1
0,37.0,0,76,0,1781,0,0,0,1,21,0,0,1
1,22.0,1,52,0,2659,0,0,0,1,7,1,0,0
1,83.0,4,18,0,1078,1,0,1,0,15,0,1,0
1,1.0,4,29,1,7656,1,0,1,0,15,0,1,0
1,96.0,2,58,0,4137,1,0,0,1,14,0,1,0
0,19.0,1,70,1,5832,0,0,0,1,22,0,0,1
1,30.0,2,58,0,266,1,0,0,1,22,0,0,1
0,9.0,5,70,0,6159,1,0,0,1,14,0,1,0
1,95.0,3,31,1,2805,1,0,1,0,7,1,0,0
0,22.0,0,40,0,98,1,0,1,0,21,0,0,1
1,18.0,1,65,1,6147,0,0,0,1,7,1,0,0
1,65.0,2,35,1,7198,0,0,1,0,22,0,0,1
